CNPJ;Ente;UF;Plano de Segregação;Sujeito Passivo;Aliquota;Início de Vigência;Fim de Vigência
08767154000115;Brejo do Cruz;PB;PREVIDENCIÁRIO;Ente-suplementar;5.64;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08767154000115;Brejo do Cruz;PB;PREVIDENCIÁRIO;Ente;14.62;2020-01-01 00:00:00.000;NULL
08767154000115;Brejo do Cruz;PB;PREVIDENCIÁRIO;Ente-suplementar;8.38;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08767154000115;Brejo do Cruz;PB;PREVIDENCIÁRIO;Ente-suplementar;12.00;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
08767154000115;Brejo do Cruz;PB;PREVIDENCIÁRIO;Ente-suplementar;16.00;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
08767154000115;Brejo do Cruz;PB;PREVIDENCIÁRIO;Ente-suplementar;20.00;2023-01-01 00:00:00.000;2023-12-31 00:00:00.000
08865644000154;Caaporã;PB;PREVIDENCIÁRIO;Ativos;11.00;2006-03-16 00:00:00.000;NULL
08865644000154;Caaporã;PB;PREVIDENCIÁRIO;Aposentados;11.00;2006-03-16 00:00:00.000;NULL
08865644000154;Caaporã;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2006-03-16 00:00:00.000;NULL
08865644000154;Caaporã;PB;PREVIDENCIÁRIO;Ente;22.00;2018-01-17 00:00:00.000;2019-02-06 00:00:00.000
08865644000154;Caaporã;PB;PREVIDENCIÁRIO;Ente;18.86;2019-02-07 00:00:00.000;NULL
08865644000154;Caaporã;PB;PREVIDENCIÁRIO;Ente-suplementar;13.71;2019-02-07 00:00:00.000;2019-12-31 00:00:00.000
08865644000154;Caaporã;PB;PREVIDENCIÁRIO;Ente-suplementar;15.71;2020-01-01 00:00:00.000;2021-12-31 00:00:00.000
08865644000154;Caaporã;PB;PREVIDENCIÁRIO;Ente-suplementar;17.71;2022-01-01 00:00:00.000;2023-12-31 00:00:00.000
09012493000154;Cabedelo;PB;PREVIDENCIÁRIO;Ativos;11.00;2008-08-26 00:00:00.000;NULL
09012493000154;Cabedelo;PB;PREVIDENCIÁRIO;Ente;12.50;2008-08-26 00:00:00.000;NULL
09012493000154;Cabedelo;PB;PREVIDENCIÁRIO;Aposentados;11.00;2008-08-26 00:00:00.000;NULL
09012493000154;Cabedelo;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2008-08-26 00:00:00.000;NULL
09012493000154;Cabedelo;PB;PREVIDENCIÁRIO;Ente-suplementar;9.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
09012493000154;Cabedelo;PB;PREVIDENCIÁRIO;Ente-suplementar;11.42;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
09012493000154;Cabedelo;PB;PREVIDENCIÁRIO;Ente-suplementar;13.84;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
09012493000154;Cabedelo;PB;PREVIDENCIÁRIO;Ente-suplementar;16.26;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
08923997000163;Cachoeira dos Índios;PB;PREVIDENCIÁRIO;Ente;14.25;2017-12-20 00:00:00.000;NULL
08923997000163;Cachoeira dos Índios;PB;PREVIDENCIÁRIO;Ativos;11.00;2017-12-20 00:00:00.000;NULL
08923997000163;Cachoeira dos Índios;PB;PREVIDENCIÁRIO;Aposentados;11.00;2017-12-20 00:00:00.000;NULL
08923997000163;Cachoeira dos Índios;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2017-12-20 00:00:00.000;NULL
08923997000163;Cachoeira dos Índios;PB;PREVIDENCIÁRIO;Ente-suplementar;16.93;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08923997000163;Cachoeira dos Índios;PB;PREVIDENCIÁRIO;Ente-suplementar;21.80;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08923997000163;Cachoeira dos Índios;PB;PREVIDENCIÁRIO;Ente-suplementar;26.67;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
08923997000163;Cachoeira dos Índios;PB;PREVIDENCIÁRIO;Ente-suplementar;31.54;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
01612686000134;Cacimbas;PB;PREVIDENCIÁRIO;Ativos;11.00;2009-10-07 00:00:00.000;NULL
01612686000134;Cacimbas;PB;PREVIDENCIÁRIO;Aposentados;11.00;2009-10-07 00:00:00.000;NULL
01612686000134;Cacimbas;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2009-10-07 00:00:00.000;NULL
01612686000134;Cacimbas;PB;PREVIDENCIÁRIO;Ente;15.01;2011-11-12 00:00:00.000;NULL
08923971000115;Cajazeiras;PB;PREVIDENCIÁRIO;Ativos;11.00;2010-05-21 00:00:00.000;NULL
08923971000115;Cajazeiras;PB;PREVIDENCIÁRIO;Aposentados;11.00;2010-05-21 00:00:00.000;NULL
08923971000115;Cajazeiras;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2010-05-21 00:00:00.000;NULL
08923971000115;Cajazeiras;PB;PREVIDENCIÁRIO;Ente;20.00;2010-05-21 00:00:00.000;NULL
08923971000115;Cajazeiras;PB;PREVIDENCIÁRIO;Ente-suplementar;19.39;2019-01-01 00:00:00.000;2042-12-31 00:00:00.000
08809071000141;Caldas Brandão;PB;PREVIDENCIÁRIO;Ativos;11.00;2012-01-29 00:00:00.000;NULL
08809071000141;Caldas Brandão;PB;PREVIDENCIÁRIO;Ente;22.00;2012-01-29 00:00:00.000;NULL
08809071000141;Caldas Brandão;PB;PREVIDENCIÁRIO;Aposentados;11.00;2012-01-29 00:00:00.000;NULL
08809071000141;Caldas Brandão;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2012-01-29 00:00:00.000;NULL
08809071000141;Caldas Brandão;PB;PREVIDENCIÁRIO;Ente-suplementar;13.51;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08809071000141;Caldas Brandão;PB;PREVIDENCIÁRIO;Ente-suplementar;14.22;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08809071000141;Caldas Brandão;PB;PREVIDENCIÁRIO;Ente-suplementar;14.93;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
08993917000146;Campina Grande;PB;PREVIDENCIÁRIO;Ativos;11.00;2010-04-20 00:00:00.000;NULL
08993917000146;Campina Grande;PB;PREVIDENCIÁRIO;Aposentados;11.00;2010-04-20 00:00:00.000;NULL
08993917000146;Campina Grande;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2010-04-20 00:00:00.000;NULL
08993917000146;Campina Grande;PB;PREVIDENCIÁRIO;Ente;11.89;2015-02-01 00:00:00.000;NULL
08993917000146;Campina Grande;PB;PREVIDENCIÁRIO;Ente-suplementar;7.50;2017-04-01 00:00:00.000;NULL
08916645000180;Conde;PB;PREVIDENCIÁRIO;Ente;11.01;2018-05-29 00:00:00.000;NULL
08916645000180;Conde;PB;PREVIDENCIÁRIO;Ativos;11.00;2018-05-29 00:00:00.000;NULL
08916645000180;Conde;PB;PREVIDENCIÁRIO;Aposentados;11.00;2018-05-29 00:00:00.000;NULL
08916645000180;Conde;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2018-05-29 00:00:00.000;NULL
08916645000180;Conde;PB;PREVIDENCIÁRIO;Ente-suplementar;7.23;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08916645000180;Conde;PB;PREVIDENCIÁRIO;Ente-suplementar;7.46;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08916645000180;Conde;PB;PREVIDENCIÁRIO;Ente-suplementar;7.70;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
08916645000180;Conde;PB;PREVIDENCIÁRIO;Ente-suplementar;7.95;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
08732174000150;Cuité;PB;PREVIDENCIÁRIO;Ativos;11.00;2009-04-01 00:00:00.000;NULL
08732174000150;Cuité;PB;PREVIDENCIÁRIO;Aposentados;11.00;2009-04-01 00:00:00.000;NULL
08732174000150;Cuité;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2009-04-01 00:00:00.000;NULL
08732174000150;Cuité;PB;PREVIDENCIÁRIO;Ente;12.72;2010-12-01 00:00:00.000;NULL
08732174000150;Cuité;PB;PREVIDENCIÁRIO;Ente-suplementar;15.46;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08732174000150;Cuité;PB;PREVIDENCIÁRIO;Ente-suplementar;17.40;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08732174000150;Cuité;PB;PREVIDENCIÁRIO;Ente-suplementar;19.33;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
08781791000146;Cuitegi;PB;PREVIDENCIÁRIO;Aposentados;11.00;2007-02-01 00:00:00.000;NULL
08781791000146;Cuitegi;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2007-02-01 00:00:00.000;NULL
08781791000146;Cuitegi;PB;PREVIDENCIÁRIO;Ativos;11.00;2013-09-02 00:00:00.000;NULL
08781791000146;Cuitegi;PB;PREVIDENCIÁRIO;Ente;13.05;2015-01-01 00:00:00.000;NULL
08781791000146;Cuitegi;PB;PREVIDENCIÁRIO;Ente-suplementar;17.71;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08925968000130;Desterro;PB;PREVIDENCIÁRIO;Ativos;11.00;2009-12-28 00:00:00.000;NULL
08925968000130;Desterro;PB;PREVIDENCIÁRIO;Ente;15.86;2009-12-28 00:00:00.000;NULL
08925968000130;Desterro;PB;PREVIDENCIÁRIO;Aposentados;11.00;2009-12-28 00:00:00.000;NULL
08925968000130;Desterro;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2009-12-28 00:00:00.000;NULL
08925968000130;Desterro;PB;PREVIDENCIÁRIO;Ente-suplementar;17.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08925968000130;Desterro;PB;PREVIDENCIÁRIO;Ente-suplementar;26.89;2020-01-01 00:00:00.000;2044-12-31 00:00:00.000
08942229000157;Diamante;PB;PREVIDENCIÁRIO;Ente;13.81;2018-05-03 00:00:00.000;NULL
08942229000157;Diamante;PB;PREVIDENCIÁRIO;Aposentados;11.00;2018-05-03 00:00:00.000;NULL
08942229000157;Diamante;PB;PREVIDENCIÁRIO;Ativos;11.00;2018-05-03 00:00:00.000;NULL
08942229000157;Diamante;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2018-05-03 00:00:00.000;NULL
08942229000157;Diamante;PB;PREVIDENCIÁRIO;Ente-suplementar;40.00;2018-05-03 00:00:00.000;2032-12-31 00:00:00.000
08782146000148;Dona Inês;PB;PREVIDENCIÁRIO;Ativos;11.00;2005-05-22 00:00:00.000;NULL
08782146000148;Dona Inês;PB;PREVIDENCIÁRIO;Ente;11.00;2005-05-22 00:00:00.000;NULL
08782146000148;Dona Inês;PB;PREVIDENCIÁRIO;Aposentados;11.00;2005-05-22 00:00:00.000;NULL
08782146000148;Dona Inês;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2005-05-22 00:00:00.000;NULL
08782146000148;Dona Inês;PB;PREVIDENCIÁRIO;Ente-suplementar;9.32;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08993909000108;Esperança;PB;PREVIDENCIÁRIO;Ativos;11.00;2006-07-24 00:00:00.000;NULL
08993909000108;Esperança;PB;PREVIDENCIÁRIO;Aposentados;11.00;2006-07-24 00:00:00.000;NULL
08993909000108;Esperança;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2006-07-24 00:00:00.000;NULL
08993909000108;Esperança;PB;PREVIDENCIÁRIO;Ente;17.07;2012-06-23 00:00:00.000;NULL
08993909000108;Esperança;PB;PREVIDENCIÁRIO;Ente-suplementar;13.74;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08993909000108;Esperança;PB;PREVIDENCIÁRIO;Ente-suplementar;15.24;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08737785000191;Frei Martinho;PB;PREVIDENCIÁRIO;Ativos;11.00;2005-07-06 00:00:00.000;NULL
08737785000191;Frei Martinho;PB;PREVIDENCIÁRIO;Aposentados;11.00;2005-07-06 00:00:00.000;NULL
08737785000191;Frei Martinho;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2005-07-06 00:00:00.000;NULL
08737785000191;Frei Martinho;PB;PREVIDENCIÁRIO;Ente;14.28;2015-06-01 00:00:00.000;NULL
08737785000191;Frei Martinho;PB;PREVIDENCIÁRIO;Ente-suplementar;18.97;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08761124000100;Governo do Estado da Paraíba;PB;FINANCEIRO;Ente;22.00;2012-12-29 00:00:00.000;NULL
08761124000100;Governo do Estado da Paraíba;PB;FINANCEIRO;Ativos;11.00;2012-12-29 00:00:00.000;NULL
08761124000100;Governo do Estado da Paraíba;PB;FINANCEIRO;Aposentados;11.00;2012-12-29 00:00:00.000;NULL
08761124000100;Governo do Estado da Paraíba;PB;FINANCEIRO;Pensionistas;11.00;2012-12-29 00:00:00.000;NULL
08761124000100;Governo do Estado da Paraíba;PB;PREVIDENCIÁRIO;Ativos;11.00;2012-12-29 00:00:00.000;NULL
08761124000100;Governo do Estado da Paraíba;PB;PREVIDENCIÁRIO;Aposentados;11.00;2012-12-29 00:00:00.000;NULL
08761124000100;Governo do Estado da Paraíba;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2012-12-29 00:00:00.000;NULL
08761124000100;Governo do Estado da Paraíba;PB;PREVIDENCIÁRIO;Ente;22.00;2012-12-29 00:00:00.000;NULL
08785479000120;Guarabira;PB;PREVIDENCIÁRIO;Aposentados;11.00;2013-09-16 00:00:00.000;NULL
08785479000120;Guarabira;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2013-09-16 00:00:00.000;NULL
08785479000120;Guarabira;PB;PREVIDENCIÁRIO;Ativos;11.00;2013-09-16 00:00:00.000;NULL
08785479000120;Guarabira;PB;PREVIDENCIÁRIO;Ente;16.10;2018-04-03 00:00:00.000;NULL
08785479000120;Guarabira;PB;PREVIDENCIÁRIO;Ente-suplementar;16.79;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08947699000103;Jacaraú;PB;PREVIDENCIÁRIO;Ativos;11.00;2010-11-26 00:00:00.000;NULL
08947699000103;Jacaraú;PB;PREVIDENCIÁRIO;Aposentados;11.00;2010-11-26 00:00:00.000;NULL
08947699000103;Jacaraú;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2010-11-26 00:00:00.000;NULL
08947699000103;Jacaraú;PB;PREVIDENCIÁRIO;Ente;16.37;2017-01-01 00:00:00.000;NULL
08947699000103;Jacaraú;PB;PREVIDENCIÁRIO;Ente-suplementar;20.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08947699000103;Jacaraú;PB;PREVIDENCIÁRIO;Ente-suplementar;25.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08778326000156;João Pessoa;PB;FINANCEIRO;Aposentados;11.00;2013-03-02 00:00:00.000;NULL
08778326000156;João Pessoa;PB;FINANCEIRO;Ativos;11.00;2013-03-02 00:00:00.000;NULL
08778326000156;João Pessoa;PB;FINANCEIRO;Ente;22.00;2013-12-07 00:00:00.000;NULL
08778326000156;João Pessoa;PB;FINANCEIRO;Pensionistas;11.00;2014-03-02 00:00:00.000;NULL
08778326000156;João Pessoa;PB;PREVIDENCIÁRIO;Ativos;11.00;2005-12-28 00:00:00.000;NULL
08778326000156;João Pessoa;PB;PREVIDENCIÁRIO;Aposentados;11.00;2005-12-28 00:00:00.000;NULL
08778326000156;João Pessoa;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2005-12-28 00:00:00.000;NULL
08778326000156;João Pessoa;PB;PREVIDENCIÁRIO;Ente;11.00;2013-12-07 00:00:00.000;NULL
08996886000187;Juazeirinho;PB;FINANCEIRO;Ente;11.00;2013-01-01 00:00:00.000;NULL
08996886000187;Juazeirinho;PB;FINANCEIRO;Ativos;11.00;2013-01-01 00:00:00.000;NULL
08996886000187;Juazeirinho;PB;FINANCEIRO;Aposentados;11.00;2013-01-01 00:00:00.000;NULL
08996886000187;Juazeirinho;PB;FINANCEIRO;Pensionistas;11.00;2013-01-01 00:00:00.000;NULL
08996886000187;Juazeirinho;PB;PREVIDENCIÁRIO;Ativos;11.00;2010-02-18 00:00:00.000;NULL
08996886000187;Juazeirinho;PB;PREVIDENCIÁRIO;Aposentados;11.00;2010-02-18 00:00:00.000;NULL
08996886000187;Juazeirinho;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2010-02-18 00:00:00.000;NULL
08996886000187;Juazeirinho;PB;PREVIDENCIÁRIO;Ente;11.00;2010-02-18 00:00:00.000;NULL
08888950000106;Juru;PB;PREVIDENCIÁRIO;Ativos;11.00;2007-06-28 00:00:00.000;NULL
08888950000106;Juru;PB;PREVIDENCIÁRIO;Ente;11.00;2007-06-28 00:00:00.000;NULL
08888950000106;Juru;PB;PREVIDENCIÁRIO;Aposentados;2.00;2007-06-28 00:00:00.000;NULL
08888950000106;Juru;PB;PREVIDENCIÁRIO;Pensionistas;2.00;2007-06-28 00:00:00.000;NULL
08997611000168;Lagoa Seca;PB;PREVIDENCIÁRIO;Aposentados;11.00;2013-05-31 00:00:00.000;NULL
08997611000168;Lagoa Seca;PB;PREVIDENCIÁRIO;Ativos;11.00;2013-05-31 00:00:00.000;NULL
08997611000168;Lagoa Seca;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2013-05-31 00:00:00.000;NULL
08997611000168;Lagoa Seca;PB;PREVIDENCIÁRIO;Ente;13.79;2017-01-01 00:00:00.000;NULL
08997611000168;Lagoa Seca;PB;PREVIDENCIÁRIO;Ente-suplementar;27.58;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08997611000168;Lagoa Seca;PB;PREVIDENCIÁRIO;Ente-suplementar;32.37;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08997611000168;Lagoa Seca;PB;PREVIDENCIÁRIO;Ente-suplementar;41.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08997611000168;Lagoa Seca;PB;PREVIDENCIÁRIO;Ente-suplementar;37.16;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
08924813000180;Lucena;PB;PREVIDENCIÁRIO;Aposentados;11.00;2011-10-11 00:00:00.000;NULL
08924813000180;Lucena;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2011-10-11 00:00:00.000;NULL
08924813000180;Lucena;PB;PREVIDENCIÁRIO;Ativos;11.00;2011-10-11 00:00:00.000;NULL
08924813000180;Lucena;PB;PREVIDENCIÁRIO;Ente-suplementar;13.50;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08924813000180;Lucena;PB;PREVIDENCIÁRIO;Ente-suplementar;47.30;2020-01-01 00:00:00.000;2044-12-31 00:00:00.000
08917106000166;Mari;PB;PREVIDENCIÁRIO;Ativos;11.00;2012-02-09 00:00:00.000;NULL
08917106000166;Mari;PB;PREVIDENCIÁRIO;Aposentados;11.00;2012-02-09 00:00:00.000;NULL
08917106000166;Mari;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2012-02-09 00:00:00.000;NULL
08917106000166;Mari;PB;PREVIDENCIÁRIO;Ente;15.26;2016-06-30 00:00:00.000;NULL
08917106000166;Mari;PB;PREVIDENCIÁRIO;Ente-suplementar;21.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08917106000166;Mari;PB;PREVIDENCIÁRIO;Ente-suplementar;25.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
01612941000149;Marizópolis;PB;PREVIDENCIÁRIO;Ente;12.00;2007-04-09 00:00:00.000;NULL
01612941000149;Marizópolis;PB;PREVIDENCIÁRIO;Aposentados;11.00;2007-07-09 00:00:00.000;NULL
01612941000149;Marizópolis;PB;PREVIDENCIÁRIO;Ativos;11.00;2007-07-09 00:00:00.000;NULL
01612941000149;Marizópolis;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2008-11-20 00:00:00.000;NULL
08739351000120;Montadas;PB;PREVIDENCIÁRIO;Ativos;11.00;2006-04-24 00:00:00.000;NULL
08739351000120;Montadas;PB;PREVIDENCIÁRIO;Aposentados;11.00;2006-04-24 00:00:00.000;NULL
08739351000120;Montadas;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2006-04-24 00:00:00.000;NULL
08739351000120;Montadas;PB;PREVIDENCIÁRIO;Ente;22.00;2009-01-01 00:00:00.000;NULL
08999708000100;Nazarezinho;PB;PREVIDENCIÁRIO;Ativos;11.00;2010-08-24 00:00:00.000;NULL
08999708000100;Nazarezinho;PB;PREVIDENCIÁRIO;Aposentados;11.00;2010-08-24 00:00:00.000;NULL
08999708000100;Nazarezinho;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2010-08-24 00:00:00.000;NULL
08999708000100;Nazarezinho;PB;PREVIDENCIÁRIO;Ente;19.00;2018-11-01 00:00:00.000;NULL
08999708000100;Nazarezinho;PB;PREVIDENCIÁRIO;Ente-suplementar;14.09;2018-11-01 00:00:00.000;2020-12-31 00:00:00.000
08739930000173;Nova Palmeira;PB;PREVIDENCIÁRIO;Ativos;11.00;2009-02-15 00:00:00.000;NULL
08739930000173;Nova Palmeira;PB;PREVIDENCIÁRIO;Aposentados;11.00;2009-02-15 00:00:00.000;NULL
08739930000173;Nova Palmeira;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2009-02-15 00:00:00.000;NULL
08739930000173;Nova Palmeira;PB;PREVIDENCIÁRIO;Ente;11.00;2014-10-28 00:00:00.000;NULL
09084815000170;Patos;PB;PREVIDENCIÁRIO;Ativos;11.00;2013-04-26 00:00:00.000;NULL
09084815000170;Patos;PB;PREVIDENCIÁRIO;Aposentados;11.00;2013-04-26 00:00:00.000;NULL
09084815000170;Patos;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2013-04-26 00:00:00.000;NULL
09084815000170;Patos;PB;PREVIDENCIÁRIO;Ente;13.96;2014-04-01 00:00:00.000;NULL
09084815000170;Patos;PB;PREVIDENCIÁRIO;Ente-suplementar;26.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08945727000153;Paulista;PB;PREVIDENCIÁRIO;Ativos;11.00;2011-05-20 00:00:00.000;NULL
08945727000153;Paulista;PB;PREVIDENCIÁRIO;Aposentados;11.00;2011-05-20 00:00:00.000;NULL
08945727000153;Paulista;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2011-05-20 00:00:00.000;NULL
08945727000153;Paulista;PB;PREVIDENCIÁRIO;Ente;17.57;2018-01-01 00:00:00.000;NULL
08945727000153;Paulista;PB;PREVIDENCIÁRIO;Ente-suplementar;10.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08945727000153;Paulista;PB;PREVIDENCIÁRIO;Ente-suplementar;15.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08945727000153;Paulista;PB;PREVIDENCIÁRIO;Ente-suplementar;20.00;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
08740466000135;Pedra Lavrada;PB;PREVIDENCIÁRIO;Ativos;11.00;2005-10-01 00:00:00.000;NULL
08740466000135;Pedra Lavrada;PB;PREVIDENCIÁRIO;Aposentados;11.00;2005-10-01 00:00:00.000;NULL
08740466000135;Pedra Lavrada;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2005-10-01 00:00:00.000;NULL
08740466000135;Pedra Lavrada;PB;PREVIDENCIÁRIO;Ente;14.84;2014-05-05 00:00:00.000;NULL
08740466000135;Pedra Lavrada;PB;PREVIDENCIÁRIO;Ente-suplementar;25.42;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08740466000135;Pedra Lavrada;PB;PREVIDENCIÁRIO;Ente-suplementar;29.30;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Aposentados;11.00;2013-09-11 00:00:00.000;NULL
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Ativos;11.00;2013-09-11 00:00:00.000;NULL
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2013-09-11 00:00:00.000;NULL
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Ente;18.33;2018-08-01 00:00:00.000;2019-06-30 00:00:00.000
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Ente-suplementar;16.40;2019-01-01 00:00:00.000;2019-06-30 00:00:00.000
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Ente;18.88;2019-07-01 00:00:00.000;NULL
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Ente-suplementar;16.40;2019-07-01 00:00:00.000;2019-12-31 00:00:00.000
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Ente-suplementar;19.34;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Ente-suplementar;22.28;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Ente-suplementar;25.22;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
09072455000197;Pedras de Fogo;PB;PREVIDENCIÁRIO;Ente-suplementar;28.16;2023-01-01 00:00:00.000;2023-12-31 00:00:00.000
08741399000173;Picuí;PB;PREVIDENCIÁRIO;Ativos;11.00;2006-12-03 00:00:00.000;NULL
08741399000173;Picuí;PB;PREVIDENCIÁRIO;Aposentados;11.00;2006-12-03 00:00:00.000;NULL
08741399000173;Picuí;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2006-12-03 00:00:00.000;NULL
08741399000173;Picuí;PB;PREVIDENCIÁRIO;Ente;15.37;2018-01-01 00:00:00.000;NULL
08741399000173;Picuí;PB;PREVIDENCIÁRIO;Ente-suplementar;15.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08741399000173;Picuí;PB;PREVIDENCIÁRIO;Ente-suplementar;20.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08741399000173;Picuí;PB;PREVIDENCIÁRIO;Ente-suplementar;25.00;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
08741399000173;Picuí;PB;PREVIDENCIÁRIO;Ente-suplementar;30.00;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
08786626000187;Pilões;PB;PREVIDENCIÁRIO;Aposentados;11.00;2007-05-11 00:00:00.000;NULL
08786626000187;Pilões;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2007-09-01 00:00:00.000;NULL
08786626000187;Pilões;PB;PREVIDENCIÁRIO;Ativos;11.00;2010-11-25 00:00:00.000;NULL
08786626000187;Pilões;PB;PREVIDENCIÁRIO;Ente;14.14;2016-12-01 00:00:00.000;NULL
08786626000187;Pilões;PB;PREVIDENCIÁRIO;Ente-suplementar;26.90;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
08786626000187;Pilões;PB;PREVIDENCIÁRIO;Ente-suplementar;29.14;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
08788903000190;Pilõezinhos;PB;PREVIDENCIÁRIO;Ente;22.00;2007-11-27 00:00:00.000;NULL
08788903000190;Pilõezinhos;PB;PREVIDENCIÁRIO;Ativos;11.00;2008-02-27 00:00:00.000;NULL
08788903000190;Pilõezinhos;PB;PREVIDENCIÁRIO;Aposentados;11.00;2008-02-27 00:00:00.000;NULL
08788903000190;Pilõezinhos;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2008-02-27 00:00:00.000;NULL
08789299000117;Pirpirituba;PB;PREVIDENCIÁRIO;Aposentados;11.00;2005-12-15 00:00:00.000;NULL
08789299000117;Pirpirituba;PB;PREVIDENCIÁRIO;Pensionistas;11.00;2005-12-15 00:00:00.000;NULL
